Project,Baseline,Type,Requirement,ID,Version,Hierarchy #,Description,Status,Priority,Owner,Owner (First Name),Owner (Last Name),Created By,Responsible,Created On,Sponsor Name,Source,Notes,SH Reason why,SH Comment,SH_BD Action,Due Date,SH_BD Due Date,Launch Priority,SH Product cost impacts,SH Schedule impacts,SH Risk impacts,SH Project cost impacts,SH Concept Impacts,Funded,Funding Approved,Management Approval,Compliance Approval,SH Safety Related,SH Stakeholders,Concerned Product,SH Allocation,SH Wave,SY Skill Allocation,SY Package Release,SY Model Type,SY Cabinet Type
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),User configurable maximum number of transfers in and out of high efficiency mode,70323,2,6.17.17.3,The user must be able to configure how many times the UPS is allowed to transfer in and out of high efficiency mode within 24 hours before the system disables high efficiency mode.,Submitted,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Info about number of transfers left before high efficiency mode will be disabled by system,70324,2,6.17.17.4,The user must be able to see how many transfers to high efficiency mode are left before high efficiency mode will be disabled by system.,Submitted,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),High efficiency mode disabled by system,70320,2,6.17.17,"To prevent too many micro discharges of the UPS battery when exiting ECOnversion, the system must automatically disable ECOnversion mode and ECO mode (high efficiency mode) if UPS exits and enters high efficiency mode more than a configurable number times within a 24 hours interval.",Submitted,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),High efficiency mode disabled by system alarm setting,70326,1.1,6.17.19.10,Setting to configure if an alarm must be shown if high efficiency mode has been disabled by the system.Range: Enable/disableDefault value: Enable,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Number of high efficiency mode transfers left,70328,2,6.17.21.1,Status that shows how many transitions in and out of high efficiency mode are left before high efficiency mode will be disabled by the system.Range: 0 to 10.,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Measurements and status,70327,1.1,6.17.21,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),High efficiency mode no longer disabled by system,70330,1,6.17.20.15.1,Type: EventSeverity: InformationalCorrective Action Text: NADescription: High efficiency mode is no longer disabled by the system,Implemented,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,,,,,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),High efficiency mode disabled by system,70331,1,6.17.20.15.2,Type: AlarmSeverity: InformationalCorrective Action Text: Enable high efficiency mode again or disable it permanentlyDescription: High efficiency mode has been disabled by the system,Implemented,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,,,,,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),High efficiency mode disabled by system with no alarm,70332,1.1,6.17.20.15.3,"Type: EventSeverity: InformationalCorrective Action Text: Enable high efficiency mode again or disable it permanentlyDescription: High efficiency mode has been disabled by the system This is the """"event"""" version of the alarm with the same name. If alarming is disabled this event must be posted instead when high efficiency mode has been disabled by the system.",Implemented,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,,,,,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Maximum number of transfers to high efficiency mode - setting changed,70333,1,6.17.20.15.4,Type: EventSeverity: InformationalCorrective Action Text: NADescription: Maximum number of transfers to high efficiency mode - setting has been changed,Implemented,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),High efficiency mode disabled by system alarm - setting changed,70334,1,6.17.20.15.5,Type: EventSeverity: InformationalCorrective Action Text: NADescription: High efficiency mode disabled by system alarm - setting has been changed,Implemented,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),High efficiency mode disabled by system,70329,1.1,6.17.20.15,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Maximum number of transfers to high efficiency mode setting,70325,4,6.17.19.9,"Setting for the maximum allowed number of transfers in and out of high efficiency mode within 24 hoursRange: 0 to 10 (0 means high efficiency mode cannot be disabled by system, no matter the number of transfers in and out of high efficiency mode within 24 hours)Default value: 10",Submitted,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/8/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),User configurable if high efficiency mode can be disabled by system,70345,2,6.17.17.5,It must be possible for the use to configure if high efficiency mode can be disabled by the system or not.This way the user can force the system to keep going back into high efficiency mode no matter how many times it has transfered in and out high efficiency mode within 24 hours.,Submitted,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/11/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Monitoring of a load bank breaker (LBB),70441,7,16.29.1.1,"The UPS must be able to monitor the status (open/closed) of a load bank breaker (if present).The current status of the present breaker must be visible to the user, and a breaker status change must be logged in the event log.",Approved,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/13/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),LBB present,70442,3,16.29.9.8,"Setting for whether circuit breaker LBB, is present or not. Range: Yes/NoDefault value: No",Submitted,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/14/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Breaker LBB closed,70443,4,16.29.11.25,Type: AlarmSeverity: InformationalCorrective Action Text: NADescription: Load bank breaker LBB is closed,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/14/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Breaker LBB open,70444,6,16.29.11.24,Type: EventSeverity: InformationalCorrective Action Text: NADescription: Load bank breaker LBB is open,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/14/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),LBB present - setting changed,70445,3,16.29.11.26,Type: EventSeverity: InformationalCorrective Action Text: NADescription: LBB present - setting has been changed,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/14/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Efficiency gain between normal operation and ECOnversion,70471,1,16.49.1,"The average efficiency gain of running in ECOnversion instead of normal operated must be fixed to a value of 2%.This number is based on the actual efficiency measurements and is a conservative average of all the combinations of system voltages, system power ratings and output loads levels tested.",Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/21/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),User configurable currency,70472,1,16.49.2,The user must be able to configure the currency of the displayed cost savings.,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/21/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),User configurable electricity cost,70473,1,16.49.3,The user must be able to configure the electricity cost per kWh.,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/21/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Settings and commands,70474,1,16.49.4,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/21/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Cost saving currency setting,70475,1,16.49.4.1,"The currency in which the cost saving must be shown.Range: EUR, USD, CNY, GPB, INR, CAD, RUB, custom.Default value: USD",Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/21/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Electricity cost setting,70476,1,16.49.4.2,The cost of electricity per kWh.Range: 0.00 to ??Default value: ??,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/21/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Calculation of energy savings using ECOnversion,70470,2,16.49,The purpose of this feature is to provide the user (customer) with clear indication and calculation of how much energy and thereby money is or can be saved by using ECOnversion instead of normal operation.• The UPS must provide a calculation of how much energy and money has been saved by operating in ECOnversion instead of normal operation.• The UPS must provide a way for the customer to simulate how much energy and money could have been saved by enabling and running in ECOnversion instead of normal operation.,Submitted,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/21/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Average output active power while in ECOnversion since last reset,70477,2,16.18.14.58,"The average active output power per phase (for 3:1 single phase only L1 is used) while in ECOnversion, since first start-up.",Submitted,Should / Necessary,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/21/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Average output active power while in normal operation since last reset,70478,2,16.18.14.59,"The average active output power per phase (for 3:1 single phase only L1 is used) while in normal operation, since first start-up.",Submitted,Should / Necessary,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,1/21/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Battery voltage detection levels,70593,3,10.23.5,"RequirementSettingSettingSettingSettingSettingSettingControllerDetection functionalityDetection input data(AC/DC)Detection levelLimit direction(Upper / Lower)Hysteresis (% of nominal value)Alarm on delay [ms]Alarm off delay [ms]Execution frequency [Hz]DC voltage level detectionDCBattery collapseBetween+ and - for battery without midpoint.Between + and neutral, and between - and neutral for battery with midpoint (half voltage)DynamicLower-5 ms1 s @ 2V/Cell12 KHzPMC/UC   DetectorCollapseCollapse clearLow WarningLow shutdownHigh warningHigh shutdownDefault limit165185326326730750RequirementSettingSettingSettingSettingSettingSettingController Detection functionalityDetection input data(AC/DC)Detection levelLimit direction(Upper / Lower)Hysteresis (% of nominal value)Alarm on delay [ms]Alarm off delay [ms]Execution frequency [Hz] DC voltage level detectionDC High battery shutdownBetween:Neutral and +Neutral and -DynamicUpper+/- 1%500 ms100 ms1 KHzPMC/UCHigh battery warningBetween+ and - for battery without midpoint.Between + and neutral, and between - and neutral for battery with midpoint (half voltage)DynamicUpper+/- 1 %10 s30 ms1 KHzPMC/UC Low battery warningBetween+ and - for battery without midpoint.Between + and neutral, and between - and neutral for battery with midpoint (half voltage)DynamicLower+/- 1 %10 ms30 ms1 KHzPMC/UC Low battery shutdownBetween+ and - for battery without midpoint.Between + and neutral, and between - and neutral for battery with midpoint (half voltage)DynamicLower-0/+2 %15 ms30 ms1 KHzPMC/UC Delayed Low battery shutdownBetween+ and - for battery without midpoint.Between + and neutral, and between - and neutral for battery with midpoint (half voltage)Same as low shutdownLower-0/+2 %5 s30 ms1 KHzPMC/UC Low battery tripBetween:+ and -Same as collapseLower+/- 1 %20 ms2 s1 KHzPMC/UC",Submitted,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,2/2/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Power module alarm status,70621,1,16.26.1,The UPS must provide a graphical view of the alarm status of the power modules in the UPS,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,2/3/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Physical representation of UPS and power module location,70622,1,16.26.1.1,The graphical view of the power module alarm status must be a representation of the actual physical layout of the UPS so that it is easy to locate physically which power modules have alarms present.,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,2/3/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Alarm status and severity indication,70623,1,16.26.1.2,"The alarm status of each power module must be indicated by a colored icon and must follow the general severity levels of alarms which are informational, warning and critical.The alarm status indicated for a power module must reflect the highest severity alarm present for the given module. Meaning if for example there are both a warning alarm and critical alarm present for the module, the alarm status indication of the module must be critical. When no alarms are present in a module it must be marked via a green “tick mark” icon.",Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,2/3/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Indication of power module not present,70624,1,16.26.1.3,"If a given power module is not present in the UPS, this must be indicated by graying out the given module.",Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,2/3/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Link between active alarms list and power module status viewm,70625,1,16.26.1.4,It must be possible to locate the detailed list of alarms for each power module in the active alarms list of the UPS and the severity of these must match what is indicated on the graphical view.,Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,2/3/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Measurements and status,70626,1,16.26.1.5,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,2/3/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Power module alarm status,70627,1,16.26.1.5.1,"Alarm status of a power module.Range: NoAlarms, InformationalAlarm, WarningAlarm, CriticalAlarm.",Draft,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,2/3/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),Module alarm status,70620,1.1,16.26,,[Category],Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,2/3/2021,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),CA discharge rate level 1,40174,10,10.44.1.24.4.1,Setting for the CA discharge rate level 1.Range: 0.5-50 C/stringDefault value: 8.4 C/stringRequired check of setting and/or configuration dependencies: The CA discharge rate level 1 must be higher or equal to level 2.,Rejected,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
Charlie,Current Baseline,2. Stakeholder Requirements (WHAT),CA discharge rate level 1 delay,40175,11,10.44.1.24.4.2,Setting for the CA discharge rate level 1 delay.Range: 0-600000 millisecondsDefault value: 1000If set to 0 the function must be off,Rejected,Must / Vital,Jesper Johnsen,Jesper,Johnsen,Jesper Johnsen,,5/15/2019,   --- N/A ---,   --- N/A ---,   --- N/A ---,,,,   --- N/A ---,6/28/2012,   --- N/A ---,To Be Defined,To Be Defined,To be defined,To be defined,TBD,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---,FALSE,Marketing,,,W1,   --- N/A ---,   --- N/A ---,   --- N/A ---,   --- N/A ---
